Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,009500,2014,02,22.5,Y
IDCJAC0002,009500,2014,03,22.4,Y
IDCJAC0002,009500,2014,04,21.4,Y
IDCJAC0002,009500,2014,05,19.3,Y
IDCJAC0002,009500,2014,06,18.1,Y
IDCJAC0002,009500,2014,07,16.7,Y
IDCJAC0002,009500,2014,08,18.6,Y
IDCJAC0002,009500,2014,09,19.4,Y
IDCJAC0002,009500,2014,10,19.2,Y
IDCJAC0002,009500,2014,11,21.0,Y
IDCJAC0002,009500,2014,12,20.9,Y
IDCJAC0002,009500,2015,01,23.4,Y
IDCJAC0002,009500,2015,02,23.7,Y
IDCJAC0002,009500,2015,03,22.5,Y
IDCJAC0002,009500,2015,04,21.2,Y
IDCJAC0002,009500,2015,05,18.5,Y
IDCJAC0002,009500,2015,06,18.8,Y
IDCJAC0002,009500,2015,07,16.9,Y
IDCJAC0002,009500,2015,08,17.1,Y
IDCJAC0002,009500,2015,09,18.9,Y
IDCJAC0002,009500,2015,10,20.4,Y
IDCJAC0002,009500,2015,11,20.6,Y
IDCJAC0002,009500,2015,12,21.5,Y
IDCJAC0002,009500,2016,01,22.7,Y
IDCJAC0002,009500,2016,02,23.4,Y
IDCJAC0002,009500,2016,03,22.6,Y
IDCJAC0002,009500,2016,04,20.6,Y
IDCJAC0002,009500,2016,05,18.6,Y
IDCJAC0002,009500,2016,06,16.7,Y
IDCJAC0002,009500,2016,07,16.2,Y
IDCJAC0002,009500,2016,08,16.1,Y
IDCJAC0002,009500,2016,09,15.9,Y
IDCJAC0002,009500,2016,10,18.0,Y
IDCJAC0002,009500,2016,11,20.6,Y
IDCJAC0002,009500,2016,12,20.8,Y
IDCJAC0002,009500,2017,01,22.1,Y
IDCJAC0002,009500,2017,02,22.2,Y
IDCJAC0002,009500,2017,03,21.8,Y
IDCJAC0002,009500,2017,04,20.1,Y
IDCJAC0002,009500,2017,05,19.4,Y
IDCJAC0002,009500,2017,06,19.0,Y
IDCJAC0002,009500,2017,07,15.9,Y
IDCJAC0002,009500,2017,08,16.7,Y
IDCJAC0002,009500,2017,09,17.5,Y
IDCJAC0002,009500,2017,10,19.1,Y
IDCJAC0002,009500,2017,11,20.6,Y
IDCJAC0002,009500,2017,12,21.5,Y
IDCJAC0002,009500,2018,01,22.4,Y
IDCJAC0002,009500,2018,02,23.0,Y
IDCJAC0002,009500,2018,03,22.4,Y
IDCJAC0002,009500,2018,04,21.2,Y
IDCJAC0002,009500,2018,05,20.7,Y
IDCJAC0002,009500,2018,06,17.4,Y
IDCJAC0002,009500,2018,07,17.0,Y
IDCJAC0002,009500,2018,08,16.2,Y
IDCJAC0002,009500,2018,09,17.0,Y
IDCJAC0002,009500,2018,10,19.0,Y
IDCJAC0002,009500,2018,11,18.7,Y
IDCJAC0002,009500,2018,12,21.1,Y
IDCJAC0002,009500,2019,01,22.2,Y
IDCJAC0002,009500,2019,02,22.2,Y
IDCJAC0002,009500,2019,03,21.2,Y
IDCJAC0002,009500,2019,04,21.2,Y
IDCJAC0002,009500,2019,05,18.7,Y
IDCJAC0002,009500,2019,06,17.6,Y
IDCJAC0002,009500,2019,07,16.8,Y
IDCJAC0002,009500,2019,08,17.9,Y
IDCJAC0002,009500,2019,09,19.3,Y
IDCJAC0002,009500,2019,10,19.3,Y
IDCJAC0002,009500,2019,11,19.4,Y
IDCJAC0002,009500,2019,12,23.5,Y
IDCJAC0002,009500,2020,01,22.2,Y
IDCJAC0002,009500,2020,02,23.4,Y
IDCJAC0002,009500,2020,03,23.1,Y
IDCJAC0002,009500,2020,04,21.2,Y
IDCJAC0002,009500,2020,05,19.6,Y
IDCJAC0002,009500,2020,06,18.9,Y
IDCJAC0002,009500,2020,07,17.3,Y
IDCJAC0002,009500,2020,08,16.9,Y
IDCJAC0002,009500,2020,09,18.1,Y
IDCJAC0002,009500,2020,10,19.4,Y
IDCJAC0002,009500,2020,11,20.5,Y
IDCJAC0002,009500,2020,12,21.1,Y
IDCJAC0002,009500,2021,01,22.8,Y
IDCJAC0002,009500,2021,02,21.9,Y
IDCJAC0002,009500,2021,03,23.6,Y
IDCJAC0002,009500,2021,04,21.1,Y
IDCJAC0002,009500,2021,05,19.7,Y
IDCJAC0002,009500,2021,06,17.5,Y
IDCJAC0002,009500,2021,07,16.0,Y
IDCJAC0002,009500,2021,08,17.2,Y
IDCJAC0002,009500,2021,09,18.1,Y
IDCJAC0002,009500,2021,10,18.0,Y
IDCJAC0002,009500,2021,11,18.8,Y
IDCJAC0002,009500,2021,12,21.3,Y
IDCJAC0002,009500,2022,01,22.4,Y
IDCJAC0002,009500,2022,02,23.6,Y
IDCJAC0002,009500,2022,03,22.6,Y
IDCJAC0002,009500,2022,04,21.4,Y
IDCJAC0002,009500,2022,05,19.0,Y
IDCJAC0002,009500,2022,06,17.6,Y
IDCJAC0002,009500,2022,07,17.2,Y
IDCJAC0002,009500,2022,08,15.9,Y
